codgeo,ze2020,economic_sphere,unit_loc_2024
80792,3202,PRODUCTIVE,5
80798,3202,PRODUCTIVE,31
80679,3220,PRESENTIAL,4
80728,3202,PRODUCTIVE,0
80751,3202,PRESENTIAL,6
80829,3220,PRESENTIAL,2
80833,3201,PRODUCTIVE,3
80778,3202,PRODUCTIVE,1
80797,3202,PRESENTIAL,1
80788,3201,PRESENTIAL,2
80606,3201,PRODUCTIVE,10
80605,3220,PRODUCTIVE,9
80699,3201,PRODUCTIVE,2
80697,3202,PRESENTIAL,1
80759,3202,PRODUCTIVE,5
81018,7602,PRESENTIAL,27
81016,7610,PRESENTIAL,3
80663,3201,PRODUCTIVE,6
80645,3202,PRODUCTIVE,2
80782,3202,PRODUCTIVE,3
80705,3202,PRODUCTIVE,2
81013,7602,PRODUCTIVE,9
80559,3202,PRODUCTIVE,4
80578,3201,PRODUCTIVE,11
80557,3220,PRODUCTIVE,25
80561,3202,PRODUCTIVE,52
80593,3202,PRESENTIAL,4
80675,3202,PRESENTIAL,3
80652,3202,PRESENTIAL,10
80735,3202,PRODUCTIVE,3
80736,3201,PRESENTIAL,1
80706,3202,PRESENTIAL,9
81018,7602,PRODUCTIVE,3
80825,3201,PRODUCTIVE,2
80810,3201,PRESENTIAL,2
80664,3220,PRESENTIAL,6
80617,3202,PRESENTIAL,2
80604,3202,PRODUCTIVE,2
80762,3220,PRODUCTIVE,8
80624,3202,PRESENTIAL,2
80629,3220,PRESENTIAL,1
80717,3202,PRODUCTIVE,6
80721,3201,PRODUCTIVE,22
80701,3220,PRODUCTIVE,10
80690,3202,PRESENTIAL,5
81020,7602,PRODUCTIVE,1
81024,7615,PRESENTIAL,6
81013,7602,PRESENTIAL,4
80589,3201,PRESENTIAL,1
80599,3201,PRESENTIAL,1
80674,3202,PRESENTIAL,98
80663,3201,PRESENTIAL,5
80670,3202,PRESENTIAL,6
80821,3201,PRODUCTIVE,3
80643,3202,PRESENTIAL,5
80638,3220,PRODUCTIVE,0
80752,3202,PRESENTIAL,7
80756,3202,PRODUCTIVE,1
80721,3201,PRESENTIAL,153
80822,3202,PRODUCTIVE,1
80651,3202,PRESENTIAL,1
80646,3202,PRESENTIAL,1
80643,3202,PRODUCTIVE,4
80569,3202,PRODUCTIVE,1
80570,3202,PRODUCTIVE,42
80774,3202,PRODUCTIVE,2
80686,3202,PRODUCTIVE,8
80812,3220,PRESENTIAL,2
81014,7610,PRESENTIAL,11
81022,7625,PRESENTIAL,1
80650,3202,PRODUCTIVE,10
80661,3202,PRESENTIAL,17
80623,3202,PRESENTIAL,5
80619,3202,PRODUCTIVE,2
80559,3202,PRESENTIAL,3
80563,3202,PRESENTIAL,2
80566,3202,PRESENTIAL,1
80792,3202,PRESENTIAL,3
80603,0058,PRESENTIAL,2
80604,3202,PRESENTIAL,1
80681,3202,PRODUCTIVE,7
80729,3202,PRODUCTIVE,3
80714,0058,PRODUCTIVE,10
80834,0058,PRESENTIAL,4
80823,3202,PRODUCTIVE,2
80683,3220,PRESENTIAL,1
80707,3201,PRODUCTIVE,0
80687,3202,PRESENTIAL,1
80707,3201,PRESENTIAL,1
80791,3202,PRESENTIAL,6
80800,3202,PRESENTIAL,2
80763,3201,PRESENTIAL,8
80755,3202,PRODUCTIVE,0
80743,3202,PRODUCTIVE,4
80637,3201,PRESENTIAL,2
80718,3202,PRESENTIAL,38
80666,3202,PRODUCTIVE,0
80657,3202,PRODUCTIVE,4
80784,3202,PRESENTIAL,5
80795,3202,PRODUCTIVE,5
80688,3201,PRODUCTIVE,24
80595,3202,PRODUCTIVE,2
80753,3202,PRESENTIAL,2
80835,3202,PRESENTIAL,3
81012,7602,PRODUCTIVE,1
81002,7610,PRESENTIAL,29
80832,3201,PRESENTIAL,3
80730,3202,PRESENTIAL,7
80724,3202,PRODUCTIVE,16
80665,3201,PRODUCTIVE,3
80678,3202,PRODUCTIVE,7
80699,3201,PRESENTIAL,1
80587,3201,PRODUCTIVE,0
80586,3201,PRESENTIAL,1
80786,3202,PRESENTIAL,2
80776,3202,PRODUCTIVE,3
80614,3202,PRODUCTIVE,3
80755,3202,PRESENTIAL,2
80742,3202,PRODUCTIVE,1
80809,3201,PRESENTIAL,6
80807,3202,PRODUCTIVE,4
80726,3220,PRESENTIAL,4
80728,3202,PRESENTIAL,2
80713,3201,PRESENTIAL,12
80677,3220,PRESENTIAL,30
80654,3201,PRODUCTIVE,8
80646,3202,PRODUCTIVE,0
80704,3202,PRESENTIAL,5
80782,3202,PRESENTIAL,6
80578,3201,PRESENTIAL,6
80589,3201,PRODUCTIVE,2
80769,3202,PRODUCTIVE,2
80722,3202,PRESENTIAL,4
80717,3202,PRESENTIAL,9
80726,3220,PRODUCTIVE,6
80807,3202,PRESENTIAL,3
80821,3201,PRESENTIAL,2
80639,3202,PRODUCTIVE,28
80560,3202,PRODUCTIVE,2
80794,3220,PRESENTIAL,1
80686,3202,PRESENTIAL,11
80692,3201,PRESENTIAL,10
80695,3220,PRESENTIAL,3
80700,0058,PRODUCTIVE,6
81012,7602,PRESENTIAL,1
80656,3202,PRESENTIAL,26
80675,3202,PRODUCTIVE,1
80832,3201,PRODUCTIVE,4
80833,3201,PRESENTIAL,1
80648,3202,PRODUCTIVE,3
80634,3202,PRODUCTIVE,6
80647,3202,PRODUCTIVE,5
80750,3220,PRESENTIAL,2
80793,3202,PRODUCTIVE,12
80790,3202,PRODUCTIVE,5
80730,3202,PRODUCTIVE,3
80725,3202,PRODUCTIVE,10
81025,7602,PRODUCTIVE,2
80672,3202,PRODUCTIVE,2
80671,3202,PRODUCTIVE,3
80801,3220,PRESENTIAL,3
80735,3202,PRESENTIAL,5
80624,3202,PRODUCTIVE,4
80613,0058,PRODUCTIVE,5
80698,3202,PRODUCTIVE,1
81004,7602,PRODUCTIVE,618
81006,7610,PRESENTIAL,3
80836,3201,PRESENTIAL,2
80676,3202,PRESENTIAL,5
80810,3201,PRODUCTIVE,1
80814,3202,PRODUCTIVE,7
80819,3202,PRESENTIAL,1
80573,3202,PRODUCTIVE,6
80583,3202,PRESENTIAL,3
80716,3201,PRODUCTIVE,16
80756,3202,PRESENTIAL,1
80771,3220,PRESENTIAL,1
80758,3202,PRODUCTIVE,0
80749,3202,PRESENTIAL,5
80622,3202,PRODUCTIVE,9
80620,3220,PRESENTIAL,320
80632,3202,PRESENTIAL,39
80611,3202,PRESENTIAL,4
80799,3202,PRODUCTIVE,47
80777,3202,PRESENTIAL,2
80778,3202,PRESENTIAL,4
80651,3202,PRODUCTIVE,1
80734,3202,PRODUCTIVE,5
80809,3201,PRODUCTIVE,10
80812,3220,PRODUCTIVE,6
80579,3220,PRESENTIAL,29
80572,3202,PRODUCTIVE,4
80565,3202,PRESENTIAL,1
80766,3202,PRODUCTIVE,5
80767,3201,PRESENTIAL,4
80764,3201,PRODUCTIVE,3
80764,3201,PRESENTIAL,2
80629,3220,PRODUCTIVE,1
80700,0058,PRESENTIAL,7
80597,0058,PRESENTIAL,6
80786,3202,PRODUCTIVE,3
80798,3202,PRESENTIAL,37
80669,3202,PRODUCTIVE,6
80714,0058,PRESENTIAL,11
80736,3201,PRODUCTIVE,1
80656,3202,PRODUCTIVE,9
80804,3201,PRODUCTIVE,0
80803,3202,PRODUCTIVE,1
80811,3220,PRODUCTIVE,6
80826,0058,PRODUCTIVE,7
80763,3201,PRODUCTIVE,2
80576,3220,PRESENTIAL,4
80621,3220,PRESENTIAL,8
80627,3202,PRODUCTIVE,8
80633,3201,PRODUCTIVE,10
80799,3202,PRESENTIAL,83
80783,3201,PRESENTIAL,2
81003,7602,PRODUCTIVE,19
80713,3201,PRODUCTIVE,10
80733,3202,PRODUCTIVE,3
80662,3201,PRODUCTIVE,2
80750,3220,PRODUCTIVE,2
80563,3202,PRODUCTIVE,1
80575,3201,PRODUCTIVE,3
80574,3201,PRODUCTIVE,2
80566,3202,PRODUCTIVE,4
80572,3202,PRESENTIAL,4
80628,3202,PRESENTIAL,8
80590,3201,PRESENTIAL,4
80682,3202,PRODUCTIVE,3
80696,3202,PRESENTIAL,20
80826,0058,PRESENTIAL,10
80661,3202,PRODUCTIVE,7
80669,3202,PRESENTIAL,4
80718,3202,PRODUCTIVE,24
80633,3201,PRESENTIAL,7
80580,3201,PRODUCTIVE,7
80573,3202,PRESENTIAL,4
80615,3202,PRODUCTIVE,4
80609,3201,PRODUCTIVE,4
80694,3202,PRODUCTIVE,1
80822,3202,PRESENTIAL,3
80828,3201,PRESENTIAL,1
80803,3202,PRESENTIAL,2
80765,3201,PRESENTIAL,6
80751,3202,PRODUCTIVE,3
80709,3201,PRODUCTIVE,3
80725,3202,PRESENTIAL,60
80631,3201,PRESENTIAL,4
80638,3220,PRESENTIAL,1
80626,3202,PRESENTIAL,5
80557,3220,PRESENTIAL,12
80584,3202,PRODUCTIVE,7
80609,3201,PRESENTIAL,3
81007,7602,PRODUCTIVE,2
81011,7602,PRODUCTIVE,11
80695,3220,PRODUCTIVE,5
80703,3202,PRESENTIAL,2
80760,0058,PRESENTIAL,5
80753,3202,PRODUCTIVE,3
80671,3202,PRESENTIAL,1
80711,3202,PRESENTIAL,17
80734,3202,PRESENTIAL,1
80775,0058,PRODUCTIVE,3
80780,0058,PRESENTIAL,4
80794,3220,PRODUCTIVE,0
80781,3202,PRESENTIAL,3
80571,3202,PRODUCTIVE,1
80588,3201,PRESENTIAL,3
80682,3202,PRESENTIAL,2
80683,3220,PRODUCTIVE,0
81002,7610,PRODUCTIVE,22
80667,3202,PRESENTIAL,2
80655,3201,PRODUCTIVE,6
80732,3201,PRESENTIAL,10
80580,3201,PRESENTIAL,7
80562,3202,PRESENTIAL,2
80804,3201,PRESENTIAL,1
80819,3202,PRODUCTIVE,0
81015,7610,PRODUCTIVE,1
81001,7610,PRESENTIAL,3
80616,3220,PRESENTIAL,2
80702,3202,PRODUCTIVE,17
80673,3202,PRESENTIAL,2
80747,3220,PRODUCTIVE,4
80748,3220,PRESENTIAL,1
80749,3202,PRODUCTIVE,5
80710,3201,PRODUCTIVE,1
80740,3202,PRODUCTIVE,3
80729,3202,PRESENTIAL,1
80708,3202,PRODUCTIVE,2
80795,3202,PRESENTIAL,5
80558,3202,PRODUCTIVE,5
81009,7602,PRESENTIAL,2
80710,3201,PRESENTIAL,6
80673,3202,PRODUCTIVE,1
80659,3202,PRESENTIAL,4
80678,3202,PRESENTIAL,6
80796,3201,PRESENTIAL,1
80684,3220,PRESENTIAL,1
80691,3201,PRESENTIAL,5
80693,3202,PRESENTIAL,4
80600,3201,PRODUCTIVE,5
80598,3201,PRODUCTIVE,12
80639,3202,PRESENTIAL,36
80637,3201,PRODUCTIVE,2
80779,3201,PRESENTIAL,35
80789,3202,PRODUCTIVE,1
80780,0058,PRODUCTIVE,8
80820,3202,PRODUCTIVE,2
80828,3201,PRODUCTIVE,1
80704,3202,PRODUCTIVE,8
80575,3201,PRESENTIAL,1
80577,3202,PRODUCTIVE,2
80582,3202,PRODUCTIVE,7
80590,3201,PRODUCTIVE,2
80615,3202,PRESENTIAL,7
81017,7602,PRODUCTIVE,4
81015,7610,PRESENTIAL,3
81008,7602,PRESENTIAL,3
80793,3202,PRESENTIAL,34
80789,3202,PRESENTIAL,1
80788,3201,PRODUCTIVE,2
80784,3202,PRODUCTIVE,1
80652,3202,PRODUCTIVE,6
80623,3202,PRODUCTIVE,7
80622,3202,PRESENTIAL,31
80770,0058,PRESENTIAL,7
80611,3202,PRODUCTIVE,3
80596,3202,PRODUCTIVE,2
80684,3220,PRODUCTIVE,2
80696,3202,PRODUCTIVE,18
80690,3202,PRODUCTIVE,7
80691,3201,PRODUCTIVE,4
80824,3202,PRESENTIAL,2
80805,3202,PRESENTIAL,2
80805,3202,PRODUCTIVE,4
80585,3220,PRODUCTIVE,36
80644,3202,PRESENTIAL,8
80670,3202,PRODUCTIVE,4
80824,3202,PRODUCTIVE,3
81021,7610,PRODUCTIVE,79
81024,7615,PRODUCTIVE,4
80711,3202,PRODUCTIVE,6
80593,3202,PRODUCTIVE,1
80640,3202,PRESENTIAL,4
80648,3202,PRESENTIAL,1
81010,7602,PRODUCTIVE,7
81010,7602,PRESENTIAL,7
80825,3201,PRESENTIAL,1
80813,3202,PRESENTIAL,2
80808,3201,PRODUCTIVE,12
81078,7610,PRESENTIAL,20
80827,0058,PRODUCTIVE,14
80806,3201,PRODUCTIVE,2
81034,7610,PRESENTIAL,7
81036,7610,PRESENTIAL,39
81098,7610,PRODUCTIVE,12
81069,7602,PRODUCTIVE,12
81063,7602,PRODUCTIVE,8
81066,7610,PRODUCTIVE,2
81255,7602,PRODUCTIVE,6
81110,7602,PRESENTIAL,1
81159,7602,PRESENTIAL,6
81206,7615,PRESENTIAL,12
80391,3202,PRESENTIAL,1
80392,3202,PRESENTIAL,3
81079,7602,PRESENTIAL,13
81067,7602,PRESENTIAL,7
81138,7602,PRODUCTIVE,4
81135,7602,PRESENTIAL,2
81126,7625,PRODUCTIVE,2
81112,7602,PRODUCTIVE,16
81229,7602,PRODUCTIVE,2
81102,7625,PRESENTIAL,4
81044,7602,PRESENTIAL,2
81038,7602,PRODUCTIVE,35
81041,7602,PRODUCTIVE,5
81174,7602,PRODUCTIVE,6
81185,7615,PRESENTIAL,3
81190,7602,PRESENTIAL,2
81187,7610,PRESENTIAL,3
81161,7602,PRODUCTIVE,2
80396,3201,PRESENTIAL,7
80375,3202,PRODUCTIVE,8
81080,7602,PRESENTIAL,2
81071,7602,PRODUCTIVE,1
81056,7602,PRODUCTIVE,4
81230,7602,PRODUCTIVE,10
81233,7602,PRODUCTIVE,14
81086,7610,PRODUCTIVE,0
81029,7602,PRESENTIAL,6
81189,7610,PRODUCTIVE,5
81159,7602,PRODUCTIVE,5
81146,7602,PRODUCTIVE,2
81216,7610,PRODUCTIVE,3
80371,3201,PRESENTIAL,1
81081,7610,PRESENTIAL,21
81060,7602,PRESENTIAL,204
81197,7602,PRODUCTIVE,1
81182,7610,PRESENTIAL,28
81126,7625,PRESENTIAL,3
81158,7602,PRODUCTIVE,9
81168,7602,PRODUCTIVE,11
81027,7610,PRODUCTIVE,2
81035,7602,PRODUCTIVE,0
81042,7610,PRESENTIAL,29
81221,7610,PRESENTIAL,4
81220,7602,PRODUCTIVE,56
80392,3202,PRODUCTIVE,1
80401,3202,PRODUCTIVE,2
80396,3201,PRODUCTIVE,6
81250,7602,PRODUCTIVE,4
81238,7610,PRODUCTIVE,15
81163,7610,PRODUCTIVE,131
81178,7602,PRODUCTIVE,5
81104,7602,PRESENTIAL,36
81131,7602,PRODUCTIVE,41
81123,7602,PRESENTIAL,1
81043,7602,PRESENTIAL,6
80373,0058,PRESENTIAL,56
80379,3202,PRESENTIAL,115
81199,7602,PRODUCTIVE,3
81065,7610,PRODUCTIVE,461
81054,7610,PRODUCTIVE,14
81141,7602,PRODUCTIVE,2
81144,7602,PRESENTIAL,125
81249,7602,PRESENTIAL,10
81246,7602,PRESENTIAL,1
81270,7610,PRESENTIAL,3
81275,7602,PRODUCTIVE,2
81028,7610,PRESENTIAL,2
81053,7610,PRESENTIAL,2
81034,7610,PRODUCTIVE,2
81119,7602,PRESENTIAL,13
81133,7602,PRESENTIAL,10
81116,7602,PRESENTIAL,19
81100,7610,PRODUCTIVE,5
81108,7602,PRODUCTIVE,0
81110,7602,PRODUCTIVE,0
81205,7610,PRODUCTIVE,3
80400,3202,PRESENTIAL,5
80385,3201,PRESENTIAL,6
81247,7602,PRESENTIAL,5
81228,7625,PRODUCTIVE,4
81237,7610,PRESENTIAL,1
81062,7610,PRESENTIAL,11
81173,7625,PRODUCTIVE,1
81193,7610,PRODUCTIVE,4
81280,7602,PRESENTIAL,7
81039,7602,PRESENTIAL,25
81156,7602,PRESENTIAL,74
81094,7602,PRESENTIAL,1
81137,7610,PRODUCTIVE,2
80395,3202,PRESENTIAL,6
80372,3201,PRESENTIAL,2
81068,7602,PRODUCTIVE,1
81248,7602,PRODUCTIVE,12
81237,7610,PRODUCTIVE,2
81220,7602,PRESENTIAL,103
81184,7615,PRODUCTIVE,1
81144,7602,PRODUCTIVE,47
81279,7615,PRESENTIAL,2
81267,7610,PRESENTIAL,20
81096,7602,PRODUCTIVE,11
81093,7602,PRESENTIAL,10
80374,3201,PRESENTIAL,1
81272,7615,PRESENTIAL,3
81282,7610,PRODUCTIVE,1
81223,7610,PRODUCTIVE,3
81167,7602,PRESENTIAL,1
81145,7602,PRESENTIAL,83
81100,7610,PRESENTIAL,6
81083,7610,PRODUCTIVE,4
81130,7610,PRESENTIAL,26
81240,7602,PRESENTIAL,1
81219,7610,PRODUCTIVE,39
81222,7602,PRESENTIAL,92
81077,7602,PRODUCTIVE,8
81162,7610,PRODUCTIVE,8
81183,7602,PRODUCTIVE,4
81198,7602,PRODUCTIVE,4
81026,7602,PRODUCTIVE,4
81039,7602,PRODUCTIVE,15
81125,7610,PRODUCTIVE,4
81139,7610,PRESENTIAL,42
81228,7625,PRESENTIAL,4
81251,7610,PRODUCTIVE,12
81244,7602,PRESENTIAL,15
81245,7602,PRODUCTIVE,1
81214,7610,PRESENTIAL,2
81147,7602,PRESENTIAL,22
81276,7602,PRODUCTIVE,10
81285,7602,PRESENTIAL,7
81181,7610,PRESENTIAL,3
81073,7602,PRODUCTIVE,0
81071,7602,PRESENTIAL,3
81105,7602,PRESENTIAL,274
81051,7602,PRESENTIAL,30
81253,7602,PRODUCTIVE,4
81132,7610,PRESENTIAL,18
80374,3201,PRODUCTIVE,9
81164,7602,PRODUCTIVE,3
81188,7610,PRODUCTIVE,7
81271,7602,PRESENTIAL,242
81257,7602,PRESENTIAL,120
81042,7610,PRODUCTIVE,24
81103,7610,PRODUCTIVE,4
81090,7602,PRODUCTIVE,3
81132,7610,PRODUCTIVE,7
81169,7602,PRODUCTIVE,1
81150,7602,PRODUCTIVE,3
81271,7602,PRODUCTIVE,104
81278,7610,PRESENTIAL,2
81179,7610,PRODUCTIVE,3
81174,7602,PRESENTIAL,10
80381,3202,PRESENTIAL,1
81059,7602,PRESENTIAL,9
81060,7602,PRODUCTIVE,44
81207,7610,PRESENTIAL,3
81232,7602,PRESENTIAL,6
81255,7602,PRESENTIAL,5
81234,7602,PRODUCTIVE,2
81082,7602,PRODUCTIVE,2
81085,7610,PRESENTIAL,1
81114,7602,PRESENTIAL,8
81129,7610,PRODUCTIVE,6
81285,7602,PRODUCTIVE,2
81263,7602,PRODUCTIVE,4
81273,7610,PRODUCTIVE,30
81063,7602,PRESENTIAL,20
81076,7610,PRODUCTIVE,9
81206,7615,PRODUCTIVE,5
81221,7610,PRODUCTIVE,7
81207,7610,PRODUCTIVE,1
81204,7610,PRESENTIAL,23
81192,7610,PRODUCTIVE,15
81176,7602,PRODUCTIVE,0
80385,3201,PRODUCTIVE,6
81052,7602,PRESENTIAL,41
81231,7610,PRODUCTIVE,9
81093,7602,PRODUCTIVE,5
81122,7602,PRESENTIAL,1
81129,7610,PRESENTIAL,2
81266,7610,PRODUCTIVE,8
81266,7610,PRESENTIAL,25
81272,7615,PRODUCTIVE,3
81058,7610,PRESENTIAL,4
81172,7602,PRESENTIAL,1
81196,7610,PRESENTIAL,11
81044,7602,PRODUCTIVE,5
81045,7602,PRODUCTIVE,1
80400,3202,PRODUCTIVE,2
80399,3202,PRODUCTIVE,1
80383,3202,PRESENTIAL,2
81246,7602,PRODUCTIVE,4
81245,7602,PRESENTIAL,1
81234,7602,PRESENTIAL,4
81141,7602,PRESENTIAL,1
81166,7602,PRESENTIAL,3
81283,7602,PRESENTIAL,10
81116,7602,PRODUCTIVE,8
80372,3201,PRODUCTIVE,5
81027,7610,PRESENTIAL,1
81189,7610,PRESENTIAL,3
81145,7602,PRODUCTIVE,55
81231,7610,PRESENTIAL,3
81099,7602,PRODUCTIVE,199
81097,7602,PRESENTIAL,23
81059,7602,PRODUCTIVE,5
81054,7610,PRESENTIAL,12
81259,7602,PRODUCTIVE,4
81115,7610,PRESENTIAL,37
81125,7610,PRESENTIAL,4
81252,7610,PRESENTIAL,9
81048,7602,PRODUCTIVE,6
81030,7610,PRESENTIAL,4
81032,7610,PRODUCTIVE,10
81191,7602,PRESENTIAL,2
81186,7602,PRODUCTIVE,6
81152,7602,PRODUCTIVE,3
81161,7602,PRESENTIAL,3
81259,7602,PRESENTIAL,3
81097,7602,PRODUCTIVE,8
80380,3201,PRESENTIAL,3
81247,7602,PRODUCTIVE,4
81128,7610,PRODUCTIVE,71
81134,7610,PRESENTIAL,2
81133,7602,PRODUCTIVE,6
81123,7602,PRODUCTIVE,2
81171,7602,PRODUCTIVE,37
81184,7615,PRESENTIAL,1
81273,7610,PRESENTIAL,71
81065,7610,PRESENTIAL,1168
81075,7610,PRESENTIAL,4
81203,7602,PRODUCTIVE,15
81154,7602,PRODUCTIVE,0
80395,3202,PRODUCTIVE,5
81117,7602,PRODUCTIVE,11
81264,7602,PRODUCTIVE,1
81076,7610,PRESENTIAL,20
81218,7602,PRESENTIAL,98
81224,7615,PRODUCTIVE,2
81095,7602,PRODUCTIVE,3
81103,7610,PRESENTIAL,1
81243,7602,PRESENTIAL,3
81239,7610,PRESENTIAL,13
81252,7610,PRODUCTIVE,1
80384,3202,PRESENTIAL,1
81139,7610,PRODUCTIVE,28
81112,7602,PRESENTIAL,18
81079,7602,PRODUCTIVE,9
81282,7610,PRESENTIAL,1
81258,7602,PRESENTIAL,6
81085,7610,PRODUCTIVE,0
81254,7602,PRODUCTIVE,2
81165,7615,PRODUCTIVE,3
81156,7602,PRODUCTIVE,38
81154,7602,PRESENTIAL,1
81213,7610,PRESENTIAL,1
81202,7602,PRODUCTIVE,10
80388,3201,PRESENTIAL,3
81135,7602,PRODUCTIVE,2
81120,7610,PRODUCTIVE,82
81124,7610,PRODUCTIVE,50
81277,7602,PRESENTIAL,6
81098,7610,PRESENTIAL,9
81142,7610,PRODUCTIVE,6
81222,7602,PRODUCTIVE,37
81175,7615,PRESENTIAL,7
81172,7602,PRODUCTIVE,3
81056,7602,PRESENTIAL,1
81074,7602,PRESENTIAL,17
81152,7602,PRESENTIAL,2
81163,7610,PRESENTIAL,291
81219,7610,PRESENTIAL,71
81088,7602,PRESENTIAL,4
81082,7602,PRESENTIAL,1
81108,7602,PRESENTIAL,6
80383,3202,PRODUCTIVE,2
81190,7602,PRODUCTIVE,4
81187,7610,PRODUCTIVE,0
81121,7610,PRODUCTIVE,3
81131,7602,PRESENTIAL,32
81066,7610,PRESENTIAL,4
81238,7610,PRESENTIAL,33
81229,7602,PRESENTIAL,3
81215,7602,PRESENTIAL,9
81111,7602,PRODUCTIVE,0
81052,7602,PRODUCTIVE,24
81046,7602,PRODUCTIVE,16
80401,3202,PRESENTIAL,1
80380,3201,PRODUCTIVE,8
81128,7610,PRESENTIAL,34
81118,7610,PRESENTIAL,3
81088,7602,PRODUCTIVE,5
81142,7610,PRESENTIAL,11
81143,7610,PRESENTIAL,7
81256,7610,PRESENTIAL,1
81040,7602,PRODUCTIVE,4
81119,7602,PRODUCTIVE,7
81137,7610,PRESENTIAL,3
80376,3202,PRODUCTIVE,6
80373,0058,PRODUCTIVE,24
81176,7602,PRESENTIAL,1
81196,7610,PRODUCTIVE,3
81181,7610,PRODUCTIVE,1
81090,7602,PRESENTIAL,3
81084,7610,PRODUCTIVE,1
81106,7602,PRESENTIAL,13
81075,7610,PRODUCTIVE,7
81058,7610,PRODUCTIVE,3
81213,7610,PRODUCTIVE,0
81201,7602,PRODUCTIVE,10
81258,7602,PRODUCTIVE,3
81230,7602,PRESENTIAL,6
81167,7602,PRODUCTIVE,4
81148,7602,PRODUCTIVE,1
81121,7610,PRESENTIAL,6
81029,7602,PRODUCTIVE,1
81035,7602,PRESENTIAL,4
80390,3202,PRESENTIAL,4
81202,7602,PRESENTIAL,10
81284,7602,PRODUCTIVE,33
81073,7602,PRESENTIAL,3
81064,7602,PRESENTIAL,23
81080,7602,PRODUCTIVE,2
81105,7602,PRODUCTIVE,141
81094,7602,PRODUCTIVE,2
81242,7610,PRESENTIAL,7
81250,7602,PRESENTIAL,2
81239,7610,PRODUCTIVE,9
81032,7610,PRESENTIAL,17
81140,7602,PRESENTIAL,375
81127,7610,PRESENTIAL,1
81136,7602,PRODUCTIVE,1
80376,3202,PRESENTIAL,3
81208,7602,PRODUCTIVE,8
81218,7602,PRODUCTIVE,66
81276,7602,PRESENTIAL,33
81180,7602,PRODUCTIVE,5
81195,7610,PRESENTIAL,10
81173,7625,PRESENTIAL,6
81053,7610,PRODUCTIVE,3
81070,7602,PRESENTIAL,61
81081,7610,PRODUCTIVE,12
81055,7610,PRODUCTIVE,3
81244,7602,PRODUCTIVE,13
81106,7602,PRODUCTIVE,7
81101,7602,PRODUCTIVE,12
81050,7610,PRODUCTIVE,6
81209,7610,PRESENTIAL,42
81225,7602,PRESENTIAL,18
81124,7610,PRESENTIAL,85
81275,7602,PRESENTIAL,5
80397,3220,PRODUCTIVE,2
81197,7602,PRESENTIAL,2
81199,7602,PRESENTIAL,2
81067,7602,PRODUCTIVE,5
81099,7602,PRESENTIAL,471
81086,7610,PRESENTIAL,3
81249,7602,PRODUCTIVE,9
81256,7610,PRODUCTIVE,0
81026,7602,PRESENTIAL,6
81277,7602,PRODUCTIVE,7
81170,7602,PRESENTIAL,17
81210,7610,PRODUCTIVE,2
81216,7610,PRESENTIAL,5
81225,7602,PRODUCTIVE,11
81208,7602,PRESENTIAL,6
81102,7625,PRODUCTIVE,8
80402,3202,PRESENTIAL,1
80391,3202,PRODUCTIVE,3
81072,7602,PRESENTIAL,1
81055,7610,PRESENTIAL,5
81243,7602,PRODUCTIVE,4
81232,7602,PRODUCTIVE,5
81274,7602,PRODUCTIVE,2
81262,7602,PRODUCTIVE,1
81041,7602,PRESENTIAL,2
81047,7602,PRESENTIAL,4
81087,7602,PRESENTIAL,5
81087,7602,PRODUCTIVE,1
81095,7602,PRESENTIAL,3
81198,7602,PRESENTIAL,5
81164,7602,PRESENTIAL,3
81146,7602,PRESENTIAL,5
81162,7610,PRESENTIAL,5
80381,3202,PRODUCTIVE,2
80378,3220,PRESENTIAL,1
81061,7602,PRODUCTIVE,6
81049,7610,PRESENTIAL,6
81267,7610,PRODUCTIVE,8
81280,7602,PRODUCTIVE,2
81268,7610,PRESENTIAL,1
81269,7610,PRESENTIAL,6
81210,7610,PRESENTIAL,4
81138,7602,PRESENTIAL,6
81111,7602,PRESENTIAL,1
81109,7610,PRESENTIAL,3
81158,7602,PRESENTIAL,5
81180,7602,PRESENTIAL,3
81177,7610,PRESENTIAL,10
80387,3202,PRODUCTIVE,0
80402,3202,PRODUCTIVE,1
81268,7610,PRODUCTIVE,3
81265,7615,PRESENTIAL,2
81281,7610,PRESENTIAL,28
81261,7602,PRESENTIAL,18
81069,7602,PRESENTIAL,71
81251,7610,PRESENTIAL,9
81214,7610,PRODUCTIVE,2
81200,7610,PRODUCTIVE,4
81195,7610,PRODUCTIVE,2
81178,7602,PRESENTIAL,6
81186,7602,PRESENTIAL,4
81092,7602,PRODUCTIVE,12
81120,7610,PRESENTIAL,135
81150,7602,PRESENTIAL,5
80386,3202,PRODUCTIVE,3
80393,3202,PRODUCTIVE,4
81274,7602,PRESENTIAL,7
81262,7602,PRESENTIAL,1
81235,7610,PRODUCTIVE,6
81072,7602,PRODUCTIVE,3
81136,7602,PRESENTIAL,3
81117,7602,PRESENTIAL,8
81211,7602,PRESENTIAL,4
80379,3202,PRODUCTIVE,66
80378,3220,PRODUCTIVE,1
81261,7602,PRODUCTIVE,8
81031,7610,PRESENTIAL,14
81166,7602,PRODUCTIVE,2
81148,7602,PRESENTIAL,2
81211,7602,PRODUCTIVE,4
81212,7610,PRODUCTIVE,0
81200,7610,PRESENTIAL,7
81177,7610,PRODUCTIVE,3
