target_year,ZE2020,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
2025,7625,1541.0,1968.0,8957.0,2109.0,690.0,1402.0,7579.0,3389.0,3362.0,30997.0
2012,8401,172.0,490.0,652.0,152.0,104.0,145.0,703.0,513.0,385.0,3316.0
2013,8401,181.0,434.0,724.0,137.0,108.0,146.0,702.0,469.0,356.0,3257.0
2014,8401,226.0,442.0,808.0,128.0,117.0,132.0,760.0,499.0,369.0,3481.0
2015,8401,171.0,422.0,768.0,121.0,119.0,126.0,722.0,524.0,345.0,3318.0
2016,8401,177.0,376.0,879.0,147.0,116.0,141.0,739.0,553.0,359.0,3487.0
2017,8401,161.0,484.0,913.0,148.0,133.0,224.0,907.0,554.0,399.0,3923.0
2018,8401,176.0,489.0,1109.0,136.0,146.0,217.0,963.0,607.0,484.0,4327.0
2019,8401,232.0,558.0,1180.0,211.0,183.0,339.0,1159.0,591.0,571.0,5024.0
2020,8401,263.0,548.0,1426.0,234.0,172.0,374.0,1160.0,555.0,540.0,5272.0
2021,8401,291.0,605.0,1447.0,265.0,228.0,499.0,1422.0,653.0,794.0,6204.0
2022,8401,333.0,601.0,1229.0,281.0,242.0,487.0,1577.0,681.0,896.0,6327.0
2023,8401,298.0,542.0,1225.0,346.0,220.0,339.0,1631.0,645.0,826.0,6072.0
2024,8401,340.0,561.0,1394.0,319.0,246.0,405.0,1780.0,753.0,942.0,6740.0
2025,8401,339.0,558.0,1483.0,379.0,219.0,470.0,1914.0,743.0,852.0,6957.0
2012,8402,134.0,252.0,465.0,32.0,28.0,31.0,179.0,165.0,180.0,1466.0
2013,8402,135.0,235.0,444.0,34.0,23.0,32.0,178.0,137.0,151.0,1369.0
2014,8402,138.0,241.0,417.0,26.0,19.0,30.0,176.0,176.0,166.0,1389.0
2015,8402,108.0,172.0,447.0,16.0,24.0,30.0,172.0,177.0,122.0,1268.0
2016,8402,125.0,177.0,429.0,31.0,27.0,24.0,192.0,168.0,161.0,1334.0
2017,8402,122.0,181.0,459.0,33.0,28.0,28.0,209.0,171.0,158.0,1389.0
2018,8402,155.0,184.0,520.0,33.0,25.0,40.0,207.0,181.0,195.0,1540.0
2019,8402,220.0,213.0,520.0,46.0,47.0,38.0,279.0,160.0,244.0,1767.0
2020,8402,194.0,213.0,468.0,40.0,26.0,62.0,310.0,176.0,201.0,1690.0
2021,8402,239.0,230.0,580.0,54.0,28.0,87.0,346.0,210.0,283.0,2057.0
2022,8402,287.0,250.0,538.0,76.0,45.0,91.0,426.0,212.0,324.0,2249.0
2023,8402,270.0,200.0,515.0,57.0,46.0,89.0,393.0,204.0,285.0,2059.0
2024,8402,326.0,236.0,550.0,59.0,42.0,102.0,420.0,204.0,285.0,2224.0
2025,8402,289.0,216.0,551.0,75.0,39.0,106.0,413.0,202.0,293.0,2184.0
2012,8403,127.0,80.0,153.0,8.0,18.0,23.0,76.0,70.0,57.0,612.0
2013,8403,137.0,75.0,143.0,15.0,17.0,16.0,67.0,63.0,42.0,575.0
2014,8403,65.0,78.0,167.0,13.0,24.0,19.0,66.0,84.0,46.0,562.0
2015,8403,152.0,59.0,159.0,14.0,27.0,28.0,62.0,82.0,43.0,626.0
2016,8403,139.0,45.0,162.0,9.0,17.0,22.0,77.0,72.0,42.0,585.0
2017,8403,105.0,38.0,168.0,12.0,18.0,23.0,95.0,65.0,53.0,577.0
2018,8403,79.0,57.0,169.0,11.0,14.0,25.0,76.0,76.0,55.0,562.0
2019,8403,102.0,66.0,226.0,13.0,21.0,20.0,88.0,80.0,58.0,674.0
2020,8403,130.0,56.0,245.0,14.0,24.0,26.0,98.0,64.0,53.0,710.0
2021,8403,202.0,66.0,289.0,27.0,23.0,27.0,143.0,104.0,76.0,957.0
2022,8403,246.0,73.0,222.0,25.0,36.0,45.0,142.0,122.0,89.0,1000.0
2023,8403,181.0,75.0,188.0,22.0,17.0,32.0,154.0,85.0,87.0,841.0
2024,8403,234.0,64.0,223.0,21.0,23.0,54.0,182.0,104.0,104.0,1009.0
2025,8403,234.0,62.0,225.0,24.0,21.0,53.0,182.0,109.0,107.0,1017.0
2012,8404,36.0,87.0,116.0,15.0,6.0,17.0,76.0,57.0,44.0,454.0
2013,8404,53.0,90.0,134.0,11.0,8.0,13.0,62.0,66.0,55.0,492.0
2014,8404,33.0,78.0,122.0,9.0,6.0,13.0,67.0,73.0,54.0,455.0
2015,8404,22.0,59.0,116.0,6.0,3.0,4.0,61.0,48.0,55.0,374.0
2016,8404,24.0,57.0,129.0,13.0,6.0,18.0,75.0,57.0,53.0,432.0
2017,8404,32.0,55.0,133.0,5.0,4.0,11.0,81.0,53.0,44.0,418.0
2018,8404,43.0,62.0,166.0,10.0,11.0,17.0,69.0,62.0,60.0,500.0
2019,8404,57.0,71.0,182.0,16.0,11.0,28.0,93.0,66.0,80.0,604.0
2020,8404,56.0,85.0,170.0,14.0,10.0,31.0,117.0,57.0,58.0,598.0
2021,8404,83.0,84.0,179.0,13.0,13.0,42.0,148.0,75.0,93.0,730.0
2022,8404,83.0,83.0,165.0,20.0,18.0,34.0,157.0,63.0,100.0,723.0
2023,8404,95.0,77.0,149.0,19.0,22.0,35.0,148.0,81.0,99.0,725.0
2024,8404,96.0,77.0,185.0,31.0,22.0,34.0,183.0,67.0,111.0,806.0
2025,8404,112.0,69.0,219.0,36.0,17.0,35.0,199.0,81.0,135.0,903.0
2012,8405,133.0,330.0,548.0,53.0,48.0,62.0,320.0,263.0,242.0,1999.0
2013,8405,133.0,313.0,637.0,49.0,73.0,33.0,302.0,251.0,240.0,2031.0
2014,8405,152.0,340.0,616.0,48.0,64.0,38.0,341.0,304.0,244.0,2147.0
2015,8405,136.0,265.0,606.0,47.0,66.0,53.0,294.0,296.0,202.0,1965.0
2016,8405,105.0,258.0,679.0,62.0,37.0,59.0,372.0,284.0,199.0,2055.0
2017,8405,139.0,262.0,718.0,46.0,69.0,91.0,408.0,302.0,223.0,2258.0
2018,8405,113.0,301.0,853.0,67.0,64.0,89.0,435.0,281.0,261.0,2464.0
2019,8405,212.0,402.0,1008.0,91.0,75.0,148.0,576.0,305.0,321.0,3138.0
2020,8405,212.0,393.0,1040.0,90.0,72.0,186.0,566.0,299.0,297.0,3155.0
2021,8405,321.0,424.0,1075.0,120.0,95.0,183.0,668.0,341.0,415.0,3642.0
2022,8405,329.0,405.0,864.0,160.0,124.0,163.0,793.0,320.0,498.0,3656.0
2023,8405,332.0,334.0,915.0,130.0,118.0,135.0,787.0,351.0,461.0,3563.0
2024,8405,432.0,411.0,1080.0,148.0,130.0,161.0,859.0,386.0,516.0,4123.0
2025,8405,462.0,361.0,1149.0,166.0,103.0,171.0,1021.0,373.0,498.0,4304.0
2012,8406,120.0,369.0,623.0,59.0,44.0,48.0,374.0,245.0,251.0,2133.0
2013,8406,141.0,386.0,651.0,68.0,68.0,61.0,361.0,224.0,213.0,2173.0
2014,8406,190.0,345.0,674.0,50.0,47.0,69.0,386.0,254.0,219.0,2234.0
2015,8406,138.0,296.0,733.0,46.0,68.0,83.0,379.0,265.0,196.0,2204.0
2016,8406,106.0,289.0,761.0,69.0,62.0,82.0,394.0,243.0,174.0,2180.0
2017,8406,117.0,334.0,822.0,58.0,41.0,102.0,397.0,247.0,229.0,2347.0
2018,8406,104.0,350.0,1012.0,74.0,56.0,148.0,482.0,262.0,242.0,2730.0
2019,8406,230.0,438.0,1096.0,85.0,64.0,182.0,630.0,288.0,363.0,3376.0
2020,8406,203.0,438.0,1177.0,96.0,62.0,166.0,624.0,285.0,330.0,3381.0
2021,8406,314.0,476.0,1214.0,132.0,98.0,211.0,768.0,367.0,471.0,4051.0
2022,8406,341.0,502.0,1026.0,130.0,103.0,174.0,882.0,359.0,465.0,3982.0
2023,8406,367.0,417.0,1088.0,168.0,96.0,143.0,938.0,363.0,476.0,4056.0
2024,8406,390.0,432.0,1296.0,195.0,109.0,161.0,963.0,346.0,491.0,4383.0
2025,8406,427.0,434.0,1242.0,186.0,88.0,156.0,1085.0,368.0,548.0,4534.0
2012,8407,139.0,391.0,588.0,104.0,55.0,110.0,557.0,338.0,265.0,2547.0
2013,8407,113.0,356.0,603.0,88.0,69.0,98.0,483.0,313.0,273.0,2396.0
2014,8407,177.0,356.0,601.0,73.0,91.0,106.0,488.0,385.0,295.0,2572.0
2015,8407,108.0,317.0,597.0,65.0,80.0,100.0,496.0,335.0,274.0,2372.0
2016,8407,126.0,316.0,672.0,104.0,62.0,121.0,549.0,363.0,253.0,2566.0
2017,8407,127.0,329.0,679.0,89.0,73.0,158.0,607.0,375.0,299.0,2736.0
2018,8407,153.0,333.0,829.0,121.0,80.0,187.0,692.0,404.0,301.0,3100.0
2019,8407,172.0,433.0,938.0,122.0,95.0,211.0,759.0,450.0,439.0,3619.0
2020,8407,227.0,436.0,1207.0,155.0,103.0,243.0,832.0,396.0,404.0,4003.0
2021,8407,249.0,439.0,1306.0,193.0,143.0,275.0,954.0,549.0,525.0,4633.0
2022,8407,279.0,450.0,1097.0,211.0,157.0,288.0,1106.0,504.0,603.0,4695.0
2023,8407,243.0,436.0,1043.0,234.0,154.0,208.0,1102.0,505.0,545.0,4470.0
2024,8407,280.0,450.0,1230.0,285.0,136.0,266.0,1189.0,564.0,599.0,4999.0
2025,8407,328.0,461.0,1338.0,261.0,89.0,303.0,1440.0,577.0,662.0,5459.0
2012,8408,215.0,561.0,913.0,156.0,109.0,125.0,663.0,500.0,507.0,3749.0
2013,8408,224.0,586.0,1003.0,144.0,144.0,96.0,678.0,548.0,420.0,3843.0
2014,8408,222.0,487.0,993.0,154.0,132.0,114.0,649.0,588.0,465.0,3804.0
2015,8408,213.0,397.0,928.0,130.0,135.0,181.0,710.0,632.0,425.0,3751.0
2016,8408,200.0,371.0,984.0,154.0,137.0,186.0,718.0,590.0,403.0,3743.0
2017,8408,185.0,426.0,1226.0,153.0,136.0,193.0,836.0,610.0,449.0,4214.0
2018,8408,219.0,453.0,1601.0,177.0,168.0,173.0,883.0,692.0,532.0,4898.0
2019,8408,299.0,494.0,1677.0,160.0,169.0,223.0,948.0,732.0,606.0,5308.0
2020,8408,331.0,532.0,1791.0,231.0,175.0,268.0,988.0,694.0,609.0,5619.0
2021,8408,495.0,582.0,2398.0,319.0,209.0,312.0,1194.0,826.0,773.0,7108.0
2022,8408,568.0,629.0,1720.0,345.0,270.0,405.0,1530.0,851.0,865.0,7183.0
2023,8408,515.0,505.0,1595.0,386.0,239.0,316.0,1442.0,828.0,776.0,6602.0
2024,8408,552.0,551.0,1744.0,386.0,223.0,401.0,1677.0,883.0,864.0,7281.0
2025,8408,618.0,513.0,2150.0,404.0,211.0,435.0,1719.0,935.0,916.0,7901.0
2012,8409,297.0,842.0,1399.0,349.0,151.0,228.0,1363.0,952.0,665.0,6246.0
2013,8409,355.0,871.0,1415.0,331.0,190.0,181.0,1267.0,1015.0,593.0,6218.0
2014,8409,351.0,880.0,1473.0,357.0,181.0,206.0,1401.0,1005.0,640.0,6494.0
2015,8409,276.0,678.0,1413.0,306.0,160.0,259.0,1289.0,1024.0,619.0,6024.0
2016,8409,279.0,669.0,1645.0,344.0,136.0,277.0,1397.0,978.0,587.0,6312.0
2017,8409,254.0,750.0,2004.0,320.0,145.0,298.0,1598.0,1060.0,678.0,7107.0
2018,8409,290.0,769.0,2463.0,363.0,189.0,363.0,1752.0,1019.0,761.0,7969.0
2019,8409,462.0,983.0,2719.0,417.0,191.0,406.0,1997.0,1145.0,939.0,9259.0
2020,8409,459.0,966.0,2946.0,418.0,191.0,486.0,2012.0,1060.0,840.0,9378.0
2021,8409,560.0,1017.0,2978.0,587.0,244.0,575.0,2348.0,1123.0,1047.0,10479.0
2022,8409,520.0,968.0,2254.0,628.0,260.0,572.0,2583.0,1208.0,1214.0,10207.0
2023,8409,483.0,859.0,2247.0,712.0,265.0,410.0,2462.0,1165.0,1193.0,9796.0
2024,8409,603.0,944.0,2580.0,703.0,304.0,584.0,2655.0,1232.0,1274.0,10879.0
2025,8409,700.0,944.0,2825.0,706.0,225.0,596.0,2970.0,1374.0,1272.0,11612.0
2012,8410,66.0,98.0,188.0,13.0,24.0,22.0,69.0,67.0,92.0,639.0
2013,8410,59.0,80.0,203.0,21.0,20.0,15.0,76.0,82.0,68.0,624.0
2014,8410,67.0,92.0,214.0,15.0,17.0,18.0,91.0,59.0,78.0,651.0
2015,8410,59.0,73.0,189.0,16.0,18.0,19.0,77.0,86.0,69.0,606.0
2016,8410,55.0,60.0,180.0,13.0,16.0,24.0,100.0,84.0,63.0,595.0
2017,8410,63.0,53.0,210.0,13.0,14.0,36.0,112.0,88.0,60.0,649.0
2018,8410,53.0,66.0,235.0,15.0,27.0,27.0,105.0,86.0,85.0,699.0
2019,8410,75.0,75.0,207.0,22.0,16.0,39.0,99.0,81.0,86.0,700.0
2020,8410,106.0,91.0,267.0,16.0,16.0,36.0,130.0,110.0,100.0,872.0
2021,8410,166.0,82.0,281.0,24.0,24.0,60.0,162.0,102.0,128.0,1029.0
2022,8410,177.0,101.0,232.0,27.0,32.0,68.0,216.0,104.0,145.0,1102.0
2023,8410,128.0,73.0,230.0,30.0,36.0,45.0,190.0,110.0,138.0,980.0
2024,8410,179.0,95.0,237.0,36.0,30.0,60.0,228.0,111.0,163.0,1139.0
2025,8410,163.0,89.0,293.0,38.0,13.0,65.0,222.0,98.0,141.0,1122.0
2012,8411,18.0,48.0,117.0,9.0,8.0,28.0,71.0,65.0,66.0,430.0
2013,8411,29.0,48.0,133.0,5.0,6.0,29.0,79.0,77.0,37.0,443.0
2014,8411,39.0,39.0,128.0,5.0,4.0,34.0,51.0,83.0,64.0,447.0
2015,8411,25.0,44.0,125.0,11.0,9.0,21.0,50.0,90.0,45.0,420.0
2016,8411,29.0,34.0,147.0,9.0,9.0,32.0,59.0,66.0,41.0,426.0
2017,8411,27.0,46.0,129.0,9.0,6.0,37.0,74.0,82.0,56.0,466.0
2018,8411,26.0,50.0,147.0,8.0,9.0,30.0,77.0,96.0,51.0,494.0
2019,8411,34.0,55.0,118.0,19.0,7.0,53.0,80.0,90.0,44.0,500.0
2020,8411,38.0,41.0,157.0,9.0,9.0,48.0,83.0,67.0,52.0,504.0
2021,8411,46.0,69.0,156.0,14.0,10.0,41.0,74.0,90.0,76.0,576.0
2022,8411,50.0,72.0,152.0,8.0,15.0,54.0,89.0,92.0,72.0,604.0
2023,8411,45.0,66.0,151.0,13.0,13.0,33.0,112.0,93.0,71.0,597.0
2024,8411,52.0,60.0,180.0,16.0,21.0,68.0,108.0,107.0,81.0,693.0
2025,8411,64.0,50.0,173.0,14.0,17.0,96.0,137.0,99.0,72.0,722.0
2012,8412,61.0,103.0,190.0,14.0,22.0,47.0,74.0,75.0,79.0,665.0
2013,8412,50.0,102.0,222.0,15.0,29.0,25.0,92.0,81.0,76.0,692.0
2014,8412,48.0,91.0,186.0,16.0,23.0,19.0,104.0,72.0,74.0,633.0
2015,8412,56.0,97.0,197.0,8.0,21.0,31.0,105.0,93.0,82.0,690.0
2016,8412,63.0,71.0,174.0,15.0,21.0,36.0,104.0,89.0,58.0,631.0
2017,8412,61.0,63.0,211.0,15.0,25.0,44.0,106.0,100.0,77.0,702.0
2018,8412,54.0,84.0,228.0,14.0,29.0,38.0,129.0,128.0,80.0,784.0
2019,8412,82.0,100.0,249.0,21.0,34.0,56.0,152.0,110.0,112.0,916.0
2020,8412,93.0,121.0,300.0,22.0,23.0,54.0,142.0,87.0,88.0,930.0
2021,8412,122.0,110.0,269.0,33.0,57.0,74.0,215.0,125.0,126.0,1131.0
2022,8412,144.0,111.0,243.0,31.0,43.0,79.0,215.0,133.0,131.0,1130.0
2023,8412,146.0,111.0,233.0,39.0,38.0,52.0,248.0,128.0,149.0,1144.0
2024,8412,192.0,109.0,230.0,39.0,55.0,75.0,219.0,120.0,152.0,1191.0
2025,8412,194.0,109.0,291.0,52.0,36.0,71.0,290.0,144.0,135.0,1322.0
2012,8413,69.0,241.0,584.0,43.0,37.0,88.0,312.0,365.0,198.0,1937.0
2013,8413,77.0,211.0,573.0,30.0,38.0,101.0,257.0,378.0,153.0,1818.0
2014,8413,95.0,237.0,505.0,32.0,41.0,98.0,286.0,418.0,169.0,1881.0
2015,8413,75.0,204.0,529.0,27.0,40.0,85.0,255.0,422.0,157.0,1794.0
2016,8413,63.0,173.0,510.0,19.0,30.0,105.0,292.0,399.0,163.0,1754.0
2017,8413,63.0,191.0,534.0,22.0,49.0,127.0,299.0,441.0,180.0,1906.0
2018,8413,72.0,214.0,627.0,29.0,35.0,129.0,384.0,451.0,217.0,2158.0
2019,8413,89.0,266.0,610.0,32.0,54.0,170.0,435.0,428.0,235.0,2319.0
2020,8413,112.0,254.0,633.0,53.0,58.0,185.0,472.0,313.0,226.0,2306.0
2021,8413,114.0,258.0,694.0,63.0,50.0,228.0,578.0,323.0,283.0,2591.0
2022,8413,131.0,259.0,670.0,47.0,87.0,254.0,605.0,374.0,297.0,2724.0
2023,8413,140.0,232.0,602.0,56.0,65.0,251.0,611.0,325.0,297.0,2579.0
2024,8413,156.0,310.0,590.0,56.0,66.0,316.0,652.0,443.0,316.0,2905.0
2025,8413,209.0,278.0,732.0,64.0,63.0,333.0,726.0,425.0,290.0,3120.0
2012,8414,42.0,134.0,196.0,25.0,18.0,32.0,124.0,106.0,113.0,790.0
2013,8414,51.0,112.0,210.0,16.0,18.0,43.0,124.0,118.0,84.0,776.0
2014,8414,69.0,127.0,259.0,17.0,28.0,35.0,148.0,128.0,87.0,898.0
2015,8414,43.0,107.0,253.0,14.0,27.0,35.0,113.0,128.0,66.0,786.0
2016,8414,49.0,97.0,251.0,11.0,17.0,37.0,124.0,131.0,83.0,800.0
2017,8414,44.0,101.0,241.0,18.0,19.0,56.0,148.0,141.0,69.0,837.0
2018,8414,46.0,105.0,249.0,16.0,28.0,48.0,159.0,142.0,116.0,909.0
2019,8414,63.0,117.0,314.0,29.0,29.0,61.0,213.0,145.0,131.0,1102.0
2020,8414,60.0,122.0,342.0,47.0,24.0,70.0,252.0,122.0,123.0,1162.0
2021,8414,83.0,171.0,465.0,45.0,30.0,78.0,251.0,144.0,190.0,1457.0
2022,8414,88.0,155.0,345.0,44.0,29.0,114.0,306.0,129.0,192.0,1402.0
2023,8414,73.0,154.0,313.0,48.0,42.0,90.0,335.0,139.0,170.0,1364.0
2024,8414,102.0,174.0,416.0,71.0,33.0,89.0,377.0,177.0,200.0,1639.0
2025,8414,100.0,171.0,467.0,82.0,32.0,83.0,427.0,159.0,179.0,1700.0
2012,8415,53.0,171.0,314.0,42.0,22.0,63.0,195.0,214.0,165.0,1239.0
2013,8415,57.0,188.0,374.0,31.0,26.0,58.0,179.0,175.0,147.0,1235.0
2014,8415,49.0,151.0,337.0,27.0,27.0,60.0,208.0,223.0,134.0,1216.0
2015,8415,51.0,157.0,321.0,36.0,29.0,81.0,197.0,228.0,143.0,1243.0
2016,8415,45.0,154.0,374.0,31.0,27.0,96.0,241.0,226.0,139.0,1333.0
2017,8415,69.0,137.0,403.0,46.0,29.0,101.0,259.0,215.0,170.0,1429.0
2018,8415,53.0,158.0,387.0,31.0,30.0,101.0,260.0,225.0,205.0,1450.0
2019,8415,82.0,163.0,441.0,47.0,26.0,79.0,366.0,235.0,273.0,1712.0
2020,8415,92.0,174.0,536.0,65.0,44.0,122.0,394.0,217.0,294.0,1938.0
2021,8415,95.0,187.0,591.0,91.0,41.0,166.0,379.0,225.0,306.0,2081.0
2022,8415,92.0,195.0,485.0,73.0,56.0,194.0,468.0,235.0,359.0,2157.0
2023,8415,89.0,175.0,488.0,81.0,65.0,158.0,492.0,248.0,282.0,2078.0
2024,8415,130.0,232.0,593.0,71.0,46.0,164.0,498.0,257.0,336.0,2327.0
2025,8415,145.0,174.0,609.0,99.0,38.0,218.0,619.0,260.0,325.0,2487.0
2012,8416,122.0,462.0,677.0,103.0,58.0,120.0,516.0,374.0,336.0,2768.0
2013,8416,133.0,381.0,697.0,94.0,77.0,109.0,497.0,386.0,327.0,2701.0
2014,8416,172.0,371.0,768.0,107.0,69.0,100.0,540.0,426.0,301.0,2854.0
2015,8416,167.0,324.0,725.0,82.0,93.0,93.0,488.0,372.0,303.0,2647.0
2016,8416,124.0,313.0,823.0,104.0,81.0,109.0,541.0,428.0,316.0,2839.0
2017,8416,141.0,338.0,921.0,119.0,84.0,151.0,589.0,474.0,333.0,3150.0
2018,8416,130.0,318.0,918.0,125.0,104.0,166.0,664.0,474.0,468.0,3367.0
2019,8416,213.0,428.0,1292.0,144.0,106.0,201.0,801.0,484.0,526.0,4195.0
2020,8416,223.0,449.0,1721.0,183.0,104.0,319.0,820.0,435.0,572.0,4826.0
2021,8416,293.0,452.0,1724.0,202.0,131.0,368.0,1035.0,485.0,737.0,5427.0
2022,8416,342.0,488.0,1308.0,231.0,158.0,364.0,1106.0,517.0,852.0,5366.0
2023,8416,311.0,455.0,1380.0,235.0,120.0,273.0,1169.0,474.0,756.0,5173.0
2024,8416,385.0,540.0,1771.0,290.0,158.0,345.0,1365.0,604.0,880.0,6338.0
2025,8416,454.0,552.0,2064.0,347.0,131.0,411.0,1604.0,584.0,860.0,7007.0
2012,8417,66.0,106.0,222.0,12.0,22.0,22.0,78.0,57.0,79.0,664.0
2013,8417,64.0,109.0,201.0,9.0,15.0,16.0,71.0,54.0,60.0,599.0
2014,8417,72.0,116.0,209.0,6.0,15.0,16.0,80.0,63.0,72.0,649.0
2015,8417,61.0,62.0,177.0,13.0,24.0,31.0,71.0,62.0,62.0,563.0
2016,8417,57.0,75.0,209.0,11.0,17.0,21.0,73.0,58.0,63.0,584.0
2017,8417,59.0,76.0,220.0,10.0,21.0,16.0,91.0,49.0,77.0,619.0
2018,8417,69.0,95.0,211.0,14.0,24.0,22.0,91.0,54.0,89.0,669.0
2019,8417,83.0,84.0,235.0,14.0,16.0,30.0,109.0,77.0,105.0,753.0
2020,8417,91.0,110.0,207.0,18.0,19.0,33.0,113.0,64.0,108.0,763.0
2021,8417,172.0,103.0,237.0,32.0,25.0,43.0,148.0,104.0,136.0,1000.0
2022,8417,206.0,117.0,236.0,36.0,34.0,53.0,160.0,79.0,120.0,1041.0
2023,8417,190.0,118.0,209.0,26.0,21.0,33.0,184.0,92.0,114.0,987.0
2024,8417,211.0,113.0,257.0,30.0,20.0,37.0,205.0,99.0,151.0,1123.0
2025,8417,211.0,105.0,265.0,34.0,20.0,48.0,227.0,92.0,127.0,1129.0
2012,8418,37.0,124.0,196.0,38.0,15.0,74.0,229.0,198.0,159.0,1070.0
2013,8418,32.0,125.0,234.0,30.0,12.0,59.0,232.0,193.0,125.0,1042.0
2014,8418,53.0,132.0,269.0,17.0,28.0,58.0,250.0,194.0,139.0,1140.0
2015,8418,33.0,93.0,241.0,27.0,23.0,62.0,199.0,183.0,117.0,978.0
2016,8418,33.0,93.0,241.0,28.0,31.0,48.0,223.0,224.0,131.0,1052.0
2017,8418,44.0,99.0,264.0,18.0,24.0,72.0,259.0,186.0,152.0,1118.0
2018,8418,39.0,109.0,251.0,31.0,13.0,77.0,288.0,206.0,166.0,1180.0
2019,8418,62.0,140.0,285.0,37.0,21.0,90.0,415.0,217.0,222.0,1489.0
2020,8418,54.0,130.0,317.0,45.0,33.0,97.0,420.0,177.0,179.0,1452.0
2021,8418,80.0,125.0,355.0,63.0,44.0,134.0,375.0,190.0,241.0,1607.0
2022,8418,73.0,150.0,307.0,50.0,36.0,154.0,459.0,217.0,267.0,1713.0
2023,8418,70.0,124.0,339.0,59.0,54.0,139.0,481.0,199.0,220.0,1685.0
2024,8418,64.0,158.0,326.0,45.0,29.0,175.0,439.0,199.0,215.0,1650.0
2025,8418,67.0,129.0,358.0,51.0,29.0,177.0,545.0,198.0,245.0,1799.0
2012,8419,71.0,130.0,269.0,22.0,36.0,35.0,96.0,94.0,87.0,840.0
2013,8419,93.0,135.0,255.0,21.0,30.0,28.0,106.0,103.0,99.0,870.0
2014,8419,84.0,108.0,227.0,18.0,27.0,24.0,103.0,114.0,117.0,822.0
2015,8419,73.0,121.0,232.0,18.0,31.0,26.0,90.0,129.0,83.0,803.0
2016,8419,73.0,71.0,250.0,22.0,37.0,25.0,109.0,125.0,71.0,783.0
2017,8419,94.0,76.0,256.0,29.0,27.0,37.0,119.0,115.0,95.0,848.0
2018,8419,121.0,96.0,260.0,24.0,30.0,38.0,155.0,96.0,93.0,913.0
2019,8419,100.0,114.0,311.0,37.0,33.0,45.0,149.0,147.0,129.0,1065.0
2020,8419,137.0,110.0,325.0,32.0,33.0,49.0,170.0,145.0,109.0,1110.0
2021,8419,220.0,104.0,386.0,38.0,33.0,61.0,227.0,157.0,147.0,1373.0
2022,8419,227.0,150.0,367.0,47.0,32.0,65.0,251.0,134.0,167.0,1440.0
2023,8419,191.0,102.0,403.0,49.0,32.0,47.0,235.0,177.0,159.0,1395.0
2024,8419,246.0,120.0,391.0,58.0,38.0,75.0,312.0,168.0,165.0,1573.0
2025,8419,298.0,122.0,437.0,74.0,32.0,95.0,319.0,164.0,173.0,1714.0
2012,8420,53.0,75.0,165.0,12.0,38.0,30.0,79.0,83.0,89.0,624.0
2013,8420,63.0,86.0,154.0,18.0,24.0,23.0,80.0,70.0,62.0,580.0
2014,8420,62.0,77.0,176.0,11.0,25.0,24.0,67.0,71.0,63.0,576.0
2015,8420,64.0,68.0,161.0,15.0,19.0,16.0,72.0,75.0,55.0,545.0
2016,8420,46.0,70.0,184.0,17.0,22.0,23.0,87.0,68.0,44.0,561.0
2017,8420,76.0,62.0,203.0,21.0,23.0,28.0,104.0,88.0,71.0,676.0
2018,8420,74.0,86.0,211.0,20.0,26.0,36.0,100.0,74.0,85.0,712.0
2019,8420,91.0,80.0,177.0,17.0,20.0,54.0,134.0,88.0,78.0,739.0
2020,8420,95.0,89.0,202.0,25.0,24.0,38.0,160.0,107.0,75.0,815.0
2021,8420,137.0,108.0,222.0,24.0,49.0,50.0,178.0,111.0,86.0,965.0
2022,8420,183.0,121.0,216.0,29.0,42.0,53.0,198.0,115.0,118.0,1075.0
2023,8420,170.0,77.0,213.0,30.0,37.0,58.0,210.0,90.0,146.0,1031.0
2024,8420,154.0,100.0,267.0,34.0,38.0,46.0,200.0,147.0,136.0,1122.0
2025,8420,193.0,89.0,265.0,44.0,41.0,59.0,274.0,119.0,137.0,1221.0
2012,8421,897.0,2720.0,4935.0,1199.0,777.0,676.0,5131.0,3003.0,1919.0,21257.0
2013,8421,979.0,2613.0,5154.0,1067.0,774.0,625.0,5089.0,2692.0,1807.0,20800.0
2014,8421,931.0,2599.0,5398.0,1147.0,879.0,636.0,5334.0,2815.0,1851.0,21590.0
2015,8421,897.0,2221.0,5938.0,1219.0,879.0,732.0,5534.0,2879.0,1873.0,22172.0
2016,8421,882.0,2241.0,7375.0,1275.0,726.0,889.0,6033.0,3099.0,1927.0,24447.0
2017,8421,803.0,2352.0,8461.0,1420.0,880.0,1386.0,7131.0,3291.0,2191.0,27915.0
2018,8421,1019.0,2656.0,10000.0,1640.0,969.0,1531.0,8601.0,3542.0,2418.0,32376.0
2019,8421,1522.0,3274.0,12192.0,2026.0,1056.0,1666.0,10739.0,3963.0,3127.0,39565.0
2020,8421,1430.0,3356.0,13372.0,1968.0,1087.0,1728.0,9700.0,3700.0,2837.0,39178.0
2021,8421,1515.0,3537.0,12601.0,2710.0,1354.0,1949.0,10991.0,4349.0,3485.0,42491.0
2022,8421,1717.0,3432.0,9746.0,2786.0,1583.0,1772.0,12287.0,4845.0,4135.0,42303.0
2023,8421,1541.0,2782.0,10662.0,2880.0,1609.0,1304.0,11517.0,4340.0,4019.0,40654.0
2024,8421,1794.0,2955.0,12417.0,3132.0,1569.0,1674.0,11981.0,4707.0,4216.0,44445.0
