target_year,ZE2020,node_idx,libze2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,urssaf_employer_establishments_t_minus_1,urssaf_salaried_employees_t_minus_1,urssaf_payroll_t_minus_1,urssaf_employer_growth_1y_t_minus_1,urssaf_wage_per_employee_t_minus_1,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe,side_enterprise_creations_official,side_establishment_creations_official,communes_count,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,is_covid_year,is_post_covid_rebound,fr_climat_affaires_t_minus_1,fr_climat_emploi_t_minus_1,fr_bdf_conj_services_climate_t_minus_1,fr_bdf_gstix_comp_t_minus_1
2022,7608,209,Carcassonne-Limoux,7004.0,705.0,74.0,174.0,0.0,17.0,2.0,184.0,777.0,1401.0,136.0,619.0,79.0,228.0,137.0,665.0,1225.0,581.0,59319.0,0.1201181522771845,0.2000285551113649,0.0313650419673097,16175.0,1300.0,2206.0,4445.0,327.0,512.0,845.0,2415.0,2520.0,1605.0,0.0798451164964282,4848.0,36435.0,880392273.0,0.0361188288095746,24163.36689995883,1,1,1,1,2683,3038,309,2915.0,2441.0,2407.0,0.0421955403087479,0.2445718967636214,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7608,209,Carcassonne-Limoux,7146.0,706.0,76.0,173.0,0.0,18.0,2.0,177.0,796.0,1435.0,140.0,638.0,80.0,225.0,148.0,687.0,1238.0,607.0,60087.0,0.1201847845218465,0.200811642877134,0.0202741290691033,17116.0,1362.0,2261.0,4624.0,348.0,588.0,888.0,2606.0,2638.0,1801.0,0.058176197836167,5009.0,38301.0,975833334.0,0.0332095709570956,25478.01190569437,1,1,1,1,2547,2873,309,3038.0,2915.0,2441.0,-0.054312047399605,-0.0144082332761578,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7608,209,Carcassonne-Limoux,7204.0,720.0,78.0,168.0,0.0,16.0,2.0,178.0,780.0,1462.0,139.0,662.0,74.0,219.0,155.0,693.0,1243.0,615.0,61860.0,0.1207964157737033,0.2029428095502498,0.0081164287713406,17247.0,1402.0,2314.0,4600.0,372.0,631.0,764.0,2718.0,2597.0,1849.0,0.0076536573965879,5018.0,38789.0,1035097172.0,0.0017967658215212,26685.32759287427,1,1,1,1,2808,3289,309,2873.0,3038.0,2915.0,0.1447963800904976,0.0826201448321264,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7608,209,Carcassonne-Limoux,7224.0,725.0,80.0,164.0,0.0,17.0,3.0,170.0,759.0,1449.0,143.0,688.0,75.0,231.0,147.0,689.0,1253.0,631.0,61923.0,0.1203590774690983,0.2005813953488372,0.002776235424764,,,,,,,,,,,,4954.0,38794.0,1064174448.0,-0.0127540852929454,27431.41846677321,1,0,1,1,2863,3392,309,3289.0,2873.0,3038.0,0.031316509577379,0.1806474068917507,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7609,210,Castelsarrasin-Moissac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.0,12438.0,290428868.0,0.0029002320185613,23350.126065283806,0,0,1,1,603,656,104,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7609,210,Castelsarrasin-Moissac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.0,12362.0,294924512.0,-0.0225563909774436,23857.346060508007,0,0,1,1,569,624,104,656.0,,,-0.048780487804878,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7609,210,Castelsarrasin-Moissac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.0,12148.0,294839723.0,-0.0142011834319526,24270.639035232136,0,0,1,1,582,612,104,624.0,656.0,,-0.0192307692307692,-0.0670731707317072,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7609,210,Castelsarrasin-Moissac,,,,,,,,,,,,,,,,,,,,,,,4893.0,367.0,729.0,1485.0,64.0,143.0,459.0,570.0,627.0,449.0,,1636.0,12246.0,302333989.0,-0.0180072028811524,24688.387146823454,0,1,1,1,518,548,104,612.0,624.0,656.0,-0.1045751633986927,-0.1217948717948718,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7609,210,Castelsarrasin-Moissac,,,,,,,,,,,,,,,,,,,,,,,4852.0,385.0,716.0,1468.0,60.0,152.0,426.0,563.0,636.0,446.0,-0.0083793173921928,1612.0,12298.0,305245031.0,-0.0146699266503667,24820.70507399577,0,1,1,1,542,626,104,548.0,612.0,624.0,0.1423357664233577,0.0228758169934639,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7609,210,Castelsarrasin-Moissac,,,,,,,,,,,,,,,,,,,,,,,4848.0,390.0,719.0,1452.0,65.0,153.0,413.0,585.0,643.0,428.0,-0.0008244023083264,1582.0,12298.0,308421069.0,-0.0186104218362282,25078.96153846154,0,1,1,1,516,571,104,626.0,548.0,612.0,-0.0878594249201277,0.0419708029197081,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7609,210,Castelsarrasin-Moissac,2441.0,398.0,34.0,63.0,0.0,6.0,3.0,90.0,236.0,482.0,70.0,131.0,18.0,84.0,31.0,201.0,411.0,183.0,18168.0,0.1230023222361538,0.1974600573535436,,4861.0,388.0,706.0,1418.0,65.0,172.0,401.0,596.0,668.0,447.0,0.0026815181518151,1563.0,12357.0,317315873.0,-0.0120101137800252,25679.0380351218,1,1,1,1,549,628,104,571.0,626.0,548.0,0.0998248686514886,0.0031948881789136,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7609,210,Castelsarrasin-Moissac,2405.0,395.0,31.0,61.0,0.0,6.0,2.0,88.0,233.0,463.0,69.0,127.0,16.0,92.0,32.0,201.0,413.0,176.0,18294.0,0.1227050367175107,0.1925155925155925,-0.0147480540761982,5042.0,395.0,733.0,1435.0,69.0,182.0,396.0,638.0,712.0,482.0,0.0372351368031269,1538.0,12394.0,322848987.0,-0.0159948816378758,26048.81289333549,1,1,1,1,681,744,104,628.0,571.0,626.0,0.1847133757961783,0.3029772329246936,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7609,210,Castelsarrasin-Moissac,2426.0,412.0,31.0,65.0,0.0,8.0,2.0,87.0,231.0,457.0,65.0,132.0,17.0,92.0,33.0,210.0,412.0,172.0,18915.0,0.1222833972987061,0.1883759274525968,0.0087318087318086,5133.0,412.0,733.0,1432.0,76.0,186.0,381.0,665.0,732.0,516.0,0.0180483934946449,1543.0,12659.0,334075748.0,0.0032509752925877,26390.37427916897,1,1,1,1,715,814,104,744.0,628.0,571.0,0.0940860215053762,0.2961783439490446,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7609,210,Castelsarrasin-Moissac,2413.0,394.0,29.0,63.0,0.0,8.0,2.0,91.0,234.0,464.0,65.0,133.0,17.0,93.0,32.0,210.0,410.0,168.0,18694.0,0.1220675959357458,0.1922917530045586,-0.005358615004122,5165.0,428.0,721.0,1415.0,67.0,188.0,371.0,694.0,747.0,534.0,0.0062341710500681,1533.0,12557.0,323697870.0,-0.0064808813998703,25778.28064028032,1,1,1,1,833,948,104,814.0,744.0,628.0,0.1646191646191646,0.2741935483870967,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7609,210,Castelsarrasin-Moissac,2468.0,409.0,30.0,64.0,0.0,10.0,3.0,87.0,250.0,473.0,67.0,139.0,19.0,93.0,34.0,206.0,410.0,174.0,19188.0,0.1216498243973427,0.1916531604538087,0.0227932034811437,5513.0,467.0,752.0,1498.0,83.0,192.0,392.0,778.0,783.0,568.0,0.0673765730880928,1574.0,12912.0,349644793.0,0.0267449445531637,27079.05769826518,1,1,1,1,902,1024,104,948.0,814.0,744.0,0.0801687763713079,0.2579852579852579,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7609,210,Castelsarrasin-Moissac,2481.0,397.0,31.0,66.0,0.0,9.0,3.0,89.0,252.0,469.0,65.0,142.0,20.0,93.0,34.0,209.0,405.0,197.0,19291.0,0.1194911232663689,0.189036678758565,0.0052674230145866,5763.0,500.0,801.0,1498.0,99.0,205.0,394.0,839.0,812.0,615.0,0.0453473607836023,1595.0,13203.0,370442465.0,0.0133418043202033,28057.44641369386,1,1,1,1,885,1057,104,1024.0,948.0,814.0,0.0322265625,0.1149789029535865,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7609,210,Castelsarrasin-Moissac,2475.0,386.0,31.0,65.0,0.0,9.0,2.0,90.0,264.0,476.0,68.0,145.0,18.0,88.0,32.0,216.0,399.0,186.0,19487.0,0.1197972451790633,0.1923232323232323,-0.0024183796856106,5768.0,525.0,812.0,1524.0,108.0,229.0,243.0,886.0,810.0,631.0,0.0008676036786396,1572.0,13141.0,387655270.0,-0.0144200626959247,29499.67810668899,1,1,1,1,850,1031,104,1057.0,1024.0,948.0,-0.0245979186376537,0.0068359375,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7609,210,Castelsarrasin-Moissac,2450.0,383.0,34.0,59.0,0.0,8.0,2.0,85.0,257.0,459.0,61.0,155.0,19.0,94.0,28.0,215.0,400.0,191.0,19443.0,0.1192473136193252,0.1873469387755102,-0.0101010101010101,,,,,,,,,,,,1556.0,13056.0,398431541.0,-0.010178117048346,30517.121706495094,1,0,1,1,904,1107,104,1031.0,1057.0,1024.0,0.0737148399612026,0.0473036896877956,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7610,211,Castres-Mazamet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504.0,34415.0,821487176.0,-0.0026572187776793,23870.032718291444,0,0,1,1,1201,1323,134,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7610,211,Castres-Mazamet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4428.0,34210.0,839266372.0,-0.016873889875666,24532.77907044724,0,0,1,1,1143,1255,134,1323.0,,,-0.0513983371126228,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7610,211,Castres-Mazamet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385.0,33934.0,847255653.0,-0.0097109304426377,24967.750721989745,0,0,1,1,1215,1345,134,1255.0,1323.0,,0.0717131474103585,0.0166288737717308,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7610,211,Castres-Mazamet,,,,,,,,,,,,,,,,,,,,,,,11066.0,1324.0,1438.0,3067.0,173.0,428.0,830.0,1228.0,1592.0,986.0,,4347.0,33628.0,858893863.0,-0.0086659064994298,25541.033156893067,0,1,1,1,1085,1281,134,1345.0,1255.0,1323.0,-0.0475836431226766,0.0207171314741034,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7610,211,Castres-Mazamet,,,,,,,,,,,,,,,,,,,,,,,11258.0,1377.0,1409.0,3066.0,188.0,447.0,819.0,1273.0,1656.0,1023.0,0.0173504427977588,4342.0,33358.0,868401171.0,-0.0011502185415228,26032.77087954913,0,1,1,1,1126,1231,134,1281.0,1345.0,1255.0,-0.039032006245121,-0.0847583643122676,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7610,211,Castres-Mazamet,,,,,,,,,,,,,,,,,,,,,,,11361.0,1374.0,1343.0,3089.0,203.0,463.0,824.0,1310.0,1721.0,1034.0,0.0091490495647539,4264.0,33624.0,893906995.0,-0.0179640718562874,26585.385290268856,0,1,1,1,1212,1332,134,1231.0,1281.0,1345.0,0.082047116165719,0.0398126463700234,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7610,211,Castres-Mazamet,5284.0,279.0,86.0,199.0,0.0,23.0,3.0,379.0,549.0,1179.0,110.0,350.0,54.0,224.0,73.0,497.0,802.0,477.0,45654.0,0.1171613589594743,0.2231264193792581,,11452.0,1370.0,1327.0,3066.0,203.0,501.0,810.0,1324.0,1786.0,1065.0,0.0080098582871226,4232.0,34313.0,919809082.0,-0.0075046904315196,26806.431439979016,1,1,1,1,1312,1453,134,1332.0,1231.0,1281.0,0.0908408408408407,0.1803411860276198,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7610,211,Castres-Mazamet,5228.0,285.0,84.0,196.0,0.0,23.0,3.0,384.0,549.0,1123.0,116.0,352.0,49.0,234.0,74.0,489.0,812.0,455.0,45079.0,0.1149826518265194,0.2148048967100229,-0.0105980317940953,11853.0,1387.0,1383.0,3104.0,204.0,496.0,779.0,1435.0,1942.0,1123.0,0.0350157177785539,4176.0,34368.0,938410931.0,-0.0132325141776937,27304.78733123836,1,1,1,1,1545,1755,134,1453.0,1332.0,1231.0,0.2078458362009634,0.3175675675675675,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7610,211,Castres-Mazamet,5335.0,311.0,87.0,199.0,0.0,23.0,3.0,393.0,579.0,1118.0,115.0,375.0,47.0,236.0,81.0,510.0,817.0,441.0,46215.0,0.1132880159579934,0.2095595126522961,0.0204667176740627,12354.0,1432.0,1444.0,3206.0,225.0,502.0,757.0,1561.0,2020.0,1207.0,0.0422677803087825,4150.0,34507.0,955488439.0,-0.0062260536398467,27689.698872692497,1,1,1,1,1606,1789,134,1755.0,1453.0,1332.0,0.0193732193732194,0.2312456985547144,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7610,211,Castres-Mazamet,5362.0,336.0,82.0,196.0,0.0,29.0,4.0,392.0,586.0,1093.0,108.0,382.0,48.0,238.0,82.0,546.0,816.0,424.0,45952.0,0.1119128056706392,0.2038418500559492,0.0050609184629804,12710.0,1492.0,1446.0,3274.0,232.0,529.0,756.0,1637.0,2084.0,1260.0,0.0288165776266795,4137.0,34168.0,913269141.0,-0.0031325301204819,26728.785442519315,1,1,1,1,1948,2201,134,1789.0,1755.0,1453.0,0.2302962548910005,0.2541310541310542,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7610,211,Castres-Mazamet,5533.0,347.0,84.0,191.0,0.0,27.0,5.0,389.0,613.0,1136.0,108.0,396.0,61.0,246.0,98.0,569.0,822.0,441.0,46724.0,0.1116653512047998,0.2053135731068136,0.0318910854158895,13558.0,1566.0,1564.0,3428.0,267.0,569.0,786.0,1827.0,2175.0,1376.0,0.0667191188040912,4261.0,35424.0,997211964.0,0.0299734106840705,28150.744241192413,1,1,1,1,1974,2278,134,2201.0,1789.0,1755.0,0.0349840981372102,0.2733370598099496,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7610,211,Castres-Mazamet,5593.0,355.0,83.0,198.0,0.0,28.0,5.0,387.0,627.0,1138.0,110.0,401.0,71.0,245.0,99.0,580.0,833.0,433.0,46891.0,0.1111327283289957,0.2034686214911496,0.0108440267485994,14135.0,1621.0,1648.0,3434.0,311.0,610.0,780.0,1943.0,2267.0,1521.0,0.0425578993951909,4315.0,36109.0,1052200314.0,0.0126730814362825,29139.55839264449,1,1,1,1,2026,2292,134,2278.0,2201.0,1789.0,0.006145741878841,0.0413448432530667,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7610,211,Castres-Mazamet,5598.0,348.0,86.0,190.0,0.0,29.0,3.0,381.0,623.0,1126.0,106.0,410.0,77.0,251.0,106.0,588.0,850.0,424.0,47229.0,0.1108616344759478,0.2011432654519471,0.0008939746111209,14311.0,1662.0,1674.0,3410.0,328.0,640.0,637.0,2063.0,2327.0,1570.0,0.0124513618677042,4282.0,35812.0,1090418360.0,-0.0076477404403244,30448.407237797383,1,1,1,1,2165,2525,134,2292.0,2278.0,2201.0,0.1016579406631763,0.1084284460052678,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7610,211,Castres-Mazamet,5624.0,350.0,88.0,186.0,0.0,29.0,3.0,382.0,611.0,1146.0,111.0,423.0,77.0,258.0,103.0,576.0,853.0,428.0,47247.0,0.1111363056925309,0.2037695590327169,0.0046445158985351,,,,,,,,,,,,4249.0,35451.0,1101417042.0,-0.0077066791219057,31068.715748497925,1,0,1,1,2064,2481,134,2525.0,2292.0,2278.0,-0.0174257425742574,0.0824607329842932,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7611,212,Figeac-Villefranche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.0,19912.0,441371080.0,-0.0137509549274255,22166.084773001206,0,0,1,1,684,781,136,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7611,212,Figeac-Villefranche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.0,19848.0,454934133.0,-0.010844306738962,22920.90553204353,0,0,1,1,685,932,136,781.0,,,0.1933418693982074,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7611,212,Figeac-Villefranche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.0,19882.0,464595268.0,-0.0113547376664056,23367.632431344937,0,0,1,1,678,783,136,932.0,781.0,,-0.1598712446351931,0.0025608194622279,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7611,212,Figeac-Villefranche,,,,,,,,,,,,,,,,,,,,,,,6864.0,704.0,1113.0,1925.0,86.0,198.0,630.0,764.0,863.0,581.0,,2510.0,20017.0,477608251.0,-0.0059405940594059,23860.131438277465,0,1,1,1,588,776,136,783.0,932.0,781.0,-0.0089399744572158,-0.1673819742489271,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7611,212,Figeac-Villefranche,,,,,,,,,,,,,,,,,,,,,,,6925.0,720.0,1093.0,1915.0,83.0,202.0,612.0,772.0,923.0,605.0,0.0088869463869463,2494.0,20192.0,490899945.0,-0.0063745019920318,24311.60583399366,0,1,1,1,627,764,136,776.0,783.0,932.0,-0.0154639175257731,-0.0242656449553001,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7611,212,Figeac-Villefranche,,,,,,,,,,,,,,,,,,,,,,,7043.0,715.0,1101.0,1972.0,75.0,194.0,646.0,788.0,938.0,614.0,0.0170397111913358,2419.0,20424.0,504116473.0,-0.0300721732157177,24682.553515471995,0,1,1,1,644,777,136,764.0,776.0,783.0,0.0170157068062826,0.0012886597938144,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7611,212,Figeac-Villefranche,3260.0,174.0,49.0,128.0,0.0,12.0,13.0,143.0,372.0,665.0,73.0,264.0,31.0,100.0,44.0,299.0,591.0,302.0,27125.0,0.1193345628363882,0.2039877300613496,,7122.0,742.0,1094.0,1976.0,83.0,209.0,655.0,776.0,966.0,621.0,0.0112168110180321,2382.0,20605.0,518393385.0,-0.0152955766845803,25158.620965785005,1,1,1,1,740,856,136,777.0,764.0,776.0,0.1016731016731016,0.1204188481675392,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7611,212,Figeac-Villefranche,3221.0,175.0,51.0,126.0,0.0,13.0,11.0,138.0,358.0,668.0,66.0,261.0,33.0,121.0,39.0,292.0,579.0,290.0,27078.0,0.1192458756717331,0.2073890096243402,-0.0119631901840491,7343.0,757.0,1076.0,2034.0,94.0,226.0,658.0,835.0,990.0,673.0,0.0310306093793877,2337.0,20381.0,521372662.0,-0.0188916876574307,25581.309160492616,1,1,1,1,850,1032,136,856.0,777.0,764.0,0.205607476635514,0.3281853281853282,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7611,212,Figeac-Villefranche,3258.0,218.0,50.0,130.0,0.0,13.0,12.0,137.0,350.0,651.0,74.0,266.0,33.0,125.0,43.0,296.0,579.0,281.0,27347.0,0.115776776135129,0.1998158379373849,0.0114871158025458,7578.0,790.0,1124.0,2022.0,100.0,236.0,655.0,881.0,1055.0,715.0,0.0320032684189024,2301.0,20464.0,533634654.0,-0.0154043645699615,26076.75205238468,1,1,1,1,938,1101,136,1032.0,856.0,777.0,0.0668604651162789,0.2862149532710281,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7611,212,Figeac-Villefranche,3218.0,231.0,48.0,128.0,0.0,12.0,12.0,133.0,347.0,662.0,70.0,250.0,34.0,114.0,38.0,293.0,577.0,269.0,26915.0,0.1180832568202246,0.2057178371659415,-0.0122774708410067,7733.0,830.0,1110.0,2038.0,114.0,230.0,645.0,958.0,1078.0,730.0,0.0204539456320929,2280.0,19951.0,485026020.0,-0.0091264667535854,24310.86261340284,1,1,1,1,1067,1251,136,1101.0,1032.0,856.0,0.1362397820163488,0.2122093023255813,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7611,212,Figeac-Villefranche,3301.0,261.0,47.0,140.0,0.0,13.0,10.0,135.0,364.0,662.0,67.0,259.0,35.0,120.0,45.0,288.0,578.0,277.0,26991.0,0.1158288717738678,0.2005452893062708,0.0257924176507147,8185.0,927.0,1147.0,2116.0,128.0,234.0,649.0,1069.0,1122.0,793.0,0.0584507952929005,2320.0,20127.0,515370878.0,0.0175438596491228,25605.94614199831,1,1,1,1,1124,1368,136,1251.0,1101.0,1032.0,0.0935251798561151,0.2425068119891007,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7611,212,Figeac-Villefranche,3338.0,267.0,44.0,139.0,0.0,14.0,10.0,135.0,359.0,656.0,74.0,275.0,36.0,119.0,53.0,291.0,580.0,286.0,26853.0,0.1142075151109597,0.1965248651887357,0.0112087246289003,8616.0,1001.0,1163.0,2195.0,128.0,247.0,657.0,1176.0,1165.0,884.0,0.0526572999389125,2349.0,20049.0,546531446.0,0.0124999999999999,27259.785824729413,1,1,1,1,1150,1332,136,1368.0,1251.0,1101.0,-0.0263157894736841,0.0647482014388489,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7611,212,Figeac-Villefranche,3348.0,280.0,43.0,134.0,0.0,14.0,11.0,126.0,361.0,654.0,73.0,278.0,36.0,122.0,50.0,303.0,584.0,279.0,27354.0,0.1145884630921436,0.1953405017921147,0.0029958058717796,8494.0,1026.0,1163.0,2225.0,139.0,267.0,345.0,1228.0,1169.0,932.0,-0.0141597028783658,2342.0,20329.0,580605416.0,-0.0029799914857385,28560.45137488317,1,1,1,1,1063,1275,136,1332.0,1368.0,1251.0,-0.0427927927927928,-0.0679824561403509,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7611,212,Figeac-Villefranche,3343.0,283.0,44.0,138.0,0.0,14.0,13.0,125.0,358.0,644.0,68.0,284.0,42.0,116.0,50.0,305.0,581.0,278.0,27591.0,0.113714111815788,0.1926413401136703,-0.0014934289127837,,,,,,,,,,,,2340.0,20433.0,604547558.0,-0.0008539709649871,29586.82317819214,1,0,1,1,1163,1435,136,1275.0,1332.0,1368.0,0.1254901960784313,0.0773273273273273,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7612,213,Foix-Pamiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3483.0,25381.0,553821239.0,-0.0166572557876906,21820.30806508806,0,0,1,1,1288,1450,268,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7612,213,Foix-Pamiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420.0,24958.0,559822550.0,-0.0180878552971576,22430.585383444188,0,0,1,1,1232,1366,268,1450.0,,,-0.0579310344827586,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7612,213,Foix-Pamiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3382.0,24623.0,566184682.0,-0.011111111111111,22994.138894529504,0,0,1,1,1289,1379,268,1366.0,1450.0,,0.0095168374816982,-0.0489655172413793,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7612,213,Foix-Pamiers,,,,,,,,,,,,,,,,,,,,,,,9451.0,967.0,1442.0,2549.0,136.0,278.0,723.0,1037.0,1442.0,877.0,,3400.0,24805.0,578120863.0,0.0053222945002957,23306.62620439428,0,1,1,1,1099,1195,268,1379.0,1366.0,1450.0,-0.1334300217548948,-0.1251830161054172,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7612,213,Foix-Pamiers,,,,,,,,,,,,,,,,,,,,,,,9624.0,1026.0,1436.0,2562.0,150.0,277.0,696.0,1076.0,1526.0,875.0,0.0183049412760554,3381.0,24661.0,579935176.0,-0.0055882352941176,23516.28790397794,0,1,1,1,1113,1257,268,1195.0,1379.0,1366.0,0.0518828451882844,-0.0884699057287889,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7612,213,Foix-Pamiers,,,,,,,,,,,,,,,,,,,,,,,9783.0,1044.0,1418.0,2561.0,146.0,290.0,702.0,1138.0,1561.0,923.0,0.0165211970074812,3313.0,24359.0,593674484.0,-0.0201123927832002,24371.874214869247,0,1,1,1,1203,1325,268,1257.0,1195.0,1379.0,0.0540970564836913,0.108786610878661,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7612,213,Foix-Pamiers,4502.0,225.0,76.0,110.0,0.0,10.0,7.0,161.0,465.0,786.0,118.0,373.0,36.0,178.0,84.0,468.0,907.0,498.0,37100.0,0.1189736295690488,0.201466015104398,,9913.0,1098.0,1390.0,2590.0,140.0,309.0,702.0,1159.0,1585.0,940.0,0.0132883573545947,3303.0,24595.0,609684934.0,-0.0030184123151222,24788.97881683269,1,1,1,1,1318,1449,268,1325.0,1257.0,1195.0,0.0935849056603772,0.1527446300715991,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7612,213,Foix-Pamiers,4469.0,236.0,72.0,114.0,0.0,11.0,8.0,151.0,461.0,780.0,114.0,387.0,34.0,181.0,87.0,476.0,875.0,482.0,37116.0,0.1174926688470901,0.195793242336093,-0.0073300755219902,10466.0,1144.0,1435.0,2681.0,158.0,327.0,706.0,1276.0,1729.0,1010.0,0.0557853323918087,3305.0,24904.0,623923556.0,0.0006055101422948,25053.146321876004,1,1,1,1,1496,1711,268,1449.0,1325.0,1257.0,0.1808143547273981,0.2913207547169811,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
